Current Date: 18-Sep-2022
Instrument Serial Number: EC202906C1
Software Name: InCyte
Version Number: 4.0


  Well ,  Sample ID ,  Date , Syms.Percent Percent for SymPop gated by Syms  (%) , Syms.Count Count for SymPop gated by Syms, Syms.Concentration Concentration for SymPop gated by Syms  (cells/mL) , Per.Mean Mean for SymPop gated by Syms, Per.Median Median for SymPop gated by Syms, Per.PercentCV % CV for SymPop gated by Syms  (%) , Chl.Mean Mean for SymPop gated by Syms, Chl.Median Median for SymPop gated by Syms, Chl.PercentCV % CV for SymPop gated by Syms  (%) , Flavin.Mean Mean for SymPop gated by Syms, Flavin.Median Median for SymPop gated by Syms, Flavin.PercentCV % CV for SymPop gated by Syms  (%) ,
 B01, 109-Rep 003, 09.18.2022, 100, 2322, 75601.3981517146, 9983.44277965796, 10739.1428607102, 36.5898009929281, 11436.7959090945, 12578.6401702665, 42.0573210828343, 96.9258350988338, 105.59648307409, 112.113467458658,
 B02, 109-Rep 001, 09.18.2022, 100, 2284, 74910.8132530556, 9997.49585378425, 10746.432251364, 38.014937501715, 11535.4485935137, 12643.4272726933, 44.083133992472, 93.4199981445147, 103.955932727465, 101.241581314242,
 B02, 109-Rep 002, 09.18.2022, 100, 2270, 77798.1859289071, 9687.50178493724, 10615.6389752473, 37.50841849796, 11266.0558642532, 12694.6998363164, 41.8531202886119, 93.2084686292504, 103.888099077508, 109.42674737775,
 B02, 109-Rep 003, 09.18.2022, 100, 2312, 75363.2458491412, 9519.29514082818, 10385.6279876829, 37.7905681170843, 11025.4609071278, 12348.6909610777, 41.6681416545432, 91.7092278922447, 103.789422900186, 92.7162394905078,
 B03, 110-Rep 001, 09.18.2022, 100, 2169, 108164.543613323, 11069.3017566359, 12298.4918093096, 35.8113880604813, 10992.3396502023, 12206.2612435888, 44.1170465184339, 84.6028195815653, 95.2936818253847, 97.8230459827334,
 B03, 110-Rep 002, 09.18.2022, 100, 2173, 110440.403839575, 10919.9158347459, 11959.2239636774, 36.5276918183768, 10963.5683721749, 12197.7137847717, 43.2381713445235, 85.5856929704657, 95.3954611727171, 84.4342607462016,
 B03, 110-Rep 003, 09.18.2022, 100, 2162, 95769.7628018681, 10644.422251551, 11765.5165766857, 37.3064834282428, 10529.0177572021, 11891.2301216253, 43.3200040770055, 81.6478218012343, 92.9932147730636, 71.4343000109347,
 B04, 110-Rep 001, 09.18.2022, 100, 2170, 115024.052682725, 10834.9494329954, 11930.1747407576, 37.868217771607, 10857.5859018526, 12055.7811189614, 43.7115535433642, 84.2407411437073, 95.1086692619595, 79.3773258213483,
 B04, 110-Rep 002, 09.18.2022, 100, 2174, 99844.0056940544, 10656.5605056533, 11958.3704968642, 37.534808173205, 10673.1799795642, 12157.4820090044, 42.8386610187033, 81.8707382207154, 92.9284787063039, 78.7775711774324,
 B04, 110-Rep 003, 09.18.2022, 100, 2199, 117415.539238281, 10838.5174256055, 12012.1393395986, 36.0479530276133, 10826.4955124833, 12347.0233971649, 41.5964707628229, 83.4152743790642, 94.3438950333567, 82.8888902003849,
 B05, 111-Rep 001, 09.18.2022, 100, 2184, 107233.183579274, 10591.8064714441, 11728.2425960653, 39.6399722954672, 10808.7277283098, 12396.6039578568, 46.2166523159744, 91.4730202533388, 103.595138302779, 160.776947687002,
 B05, 111-Rep 002, 09.18.2022, 100, 2295, 111874.413978703, 10721.7227771235, 11803.8680315376, 37.2709241209852, 10843.7521351701, 12275.6116423759, 44.853814276927, 89.6288945220754, 102.842686804969, 95.7770968063268,
 B05, 111-Rep 003, 09.18.2022, 100, 2310, 116024.176025391, 10741.1075854651, 11901.1438111056, 36.6277688218672, 10930.9025056816, 12421.5506787629, 43.6248241644175, 91.6026436155289, 102.558979768203, 151.823025421663,
 B06, 111-Rep 001, 09.18.2022, 100, 2297, 113177.536608464, 10682.0663091392, 11785.7377554499, 37.3973609642151, 10880.785442359, 12364.4286619353, 43.8789531542088, 90.4452401271458, 104.150207848993, 124.796475404077,
 B06, 111-Rep 002, 09.18.2022, 100, 2326, 115178.985196933, 10646.3074291301, 11702.9920317516, 37.8099161668123, 10964.012468114, 12450.0328658962, 44.2511582215912, 91.7738240437821, 103.897338735806, 177.955094808193,
 B06, 111-Rep 003, 09.18.2022, 100, 2288, 109318.107459045, 10563.1862841728, 11550.7617548382, 36.8485409653769, 10785.8080930371, 12203.715136051, 43.6656525355876, 89.981394693425, 102.848840963651, 125.716055652139,
