Current Date: 18-Sep-2022
Instrument Serial Number: EC202906C1
Software Name: InCyte
Version Number: 4.0


  Well ,  Sample ID ,  Date , Syms.Percent Percent for SymPop gated by Syms  (%) , Syms.Count Count for SymPop gated by Syms, Syms.Concentration Concentration for SymPop gated by Syms  (cells/mL) , Per.Mean Mean for SymPop gated by Syms, Per.Median Median for SymPop gated by Syms, Per.PercentCV % CV for SymPop gated by Syms  (%) , Chl.Mean Mean for SymPop gated by Syms, Chl.Median Median for SymPop gated by Syms, Chl.PercentCV % CV for SymPop gated by Syms  (%) , Flavin.Mean Mean for SymPop gated by Syms, Flavin.Median Median for SymPop gated by Syms, Flavin.PercentCV % CV for SymPop gated by Syms  (%) ,
 B09, 49-Rep 001, 09.18.2022, 100, 1743, 41255.3869467229, 6997.38933699494, 8498.70511121275, 57.7940206390478, 3498.20989460398, 5635.9919433903, 93.1041465080746, 34.477958241042, 36.9925306475168, 205.849156439841,
 B09, 49-Rep 002, 09.18.2022, 100, 1804, 42699.9744217536, 7210.33824485619, 8777.42251679262, 63.9787823820548, 3672.93983500808, 5900.26017380638, 116.068589118361, 36.5604956930526, 39.3238355637484, 206.10271930417,
 B10, 49-Rep 001, 09.18.2022, 100, 2280, 70142.8738863988, 7191.37942561476, 8986.34815922398, 62.0212467235406, 3956.06004906619, 6296.92171383411, 101.70967423212, 40.3609713695175, 42.6542748936284, 206.725912361087,
 B10, 49-Rep 002, 09.18.2022, 100, 2277, 73031.4220116107, 7260.33472445614, 9232.94263964558, 58.0287526964998, 4233.15353361996, 6594.56587084059, 85.0823687003455, 43.6428566824214, 47.2398012329282, 273.610156163624,
 B11, 49-Rep 001, 09.18.2022, 100, 1088, 25787.4824098633, 7134.3488693179, 8788.15532417684, 66.5252084046557, 3829.82729953992, 6115.55452374014, 117.918839544217, 39.0058185910906, 39.3824257227214, 250.962967166232,
 B11, 49-Rep 002, 09.18.2022, 100, 1159, 27457.309659726, 7139.06534876905, 8933.80467997557, 68.0293310389227, 3723.04928160273, 5743.1482658631, 117.563461683824, 36.9729952567055, 40.0269281416303, 379.12559723423,
 B12, 49-Rep 001, 09.18.2022, 100, 908, 21523.7441481666, 7283.15828032264, 8989.04215404941, 75.7447152665276, 3933.9074505571, 6254.21916009329, 131.167937878443, 37.9615053442168, 41.3899442275088, 232.726193541682,
 B12, 49-Rep 002, 09.18.2022, 100, 1021, 24183.5549278958, 7030.42938144871, 8742.10580365442, 80.2715789957024, 3826.53788896412, 5942.88473262332, 138.67450020952, 36.423915181656, 38.5189786195112, 261.869700893266,
 C01, 57-Rep 001, 09.18.2022, 100, 2272, 70431.5456604818, 7048.57052816998, 8555.2576872208, 56.0561975508213, 4384.801106472, 6834.63187904678, 80.5593963162505, 45.3925028252397, 51.0327843556831, 151.843735402678,
 C01, 57-Rep 002, 09.18.2022, 100, 2236, 74728.2262254368, 6982.32663288656, 8599.88861748874, 52.5442280800025, 4339.42537759708, 6798.72915225757, 76.3155723657897, 45.3252863549329, 51.4398457736766, 126.048735794355,
 C02, 57-Rep 001, 09.18.2022, 100, 1036, 24557.4470773552, 6850.89708178946, 8279.93948218481, 65.3232795266233, 4031.13161729249, 6527.61073042561, 102.130672049901, 42.5135816444481, 47.1688740994584, 186.597441413234,
 C02, 57-Rep 002, 09.18.2022, 100, 996, 23588.1923140128, 7166.67181955275, 8392.87695741441, 63.7256314593758, 4393.80920422507, 6576.56511616462, 111.843062399094, 47.1189917664629, 53.0588011442405, 223.56573468305,
 C03, 57, 09.18.2022, 100, 1189, 28171.5453587009, 7244.92616282703, 8746.8919487213, 81.2958039039798, 4465.75913793609, 6845.85978031119, 129.349330155907, 48.9942773321396, 51.9486640900391, 298.628786952483,
 C04, 57, 09.18.2022, 100, 1251, 29618.8146554213, 7148.2531457122, 8440.80240459658, 72.5952674168797, 4319.53899588725, 6467.02750566607, 122.433186327565, 45.9495016431919, 50.9927093027494, 228.557033540297,
 C05, 62, 09.18.2022, 100, 2265, 58367.5023839884, 7414.0277228158, 9251.68538678954, 67.1742260399679, 4854.54189930605, 7383.6826042402, 106.668507937879, 38.7370356831242, 50.5363074566435, 122.719749333068,
 C06, 62, 09.18.2022, 100, 1110, 26328.5550363114, 7192.0138412806, 8959.47716997746, 77.2523369032391, 4702.70776762215, 7208.48691253538, 124.343786913789, 36.2304059600534, 48.7600718364015, 137.114137635719,
 C07, 62, 09.18.2022, 100, 834, 19791.2838136944, 7848.28738043322, 9266.79752811744, 82.3533738412697, 5108.31640792179, 7405.6770914258, 131.550995264839, 39.7462456078351, 50.6596660985264, 147.75222468709,
