Current Date: 18-Sep-2022
Instrument Serial Number: EC202906C1
Software Name: InCyte
Version Number: 4.0


  Well ,  Sample ID ,  Date , Syms.Percent Percent for SymPop gated by Syms  (%) , Syms.Count Count for SymPop gated by Syms, Syms.Concentration Concentration for SymPop gated by Syms  (cells/mL) , Per.Mean Mean for SymPop gated by Syms, Per.Median Median for SymPop gated by Syms, Per.PercentCV % CV for SymPop gated by Syms  (%) , Chl.Mean Mean for SymPop gated by Syms, Chl.Median Median for SymPop gated by Syms, Chl.PercentCV % CV for SymPop gated by Syms  (%) , Flavin.Mean Mean for SymPop gated by Syms, Flavin.Median Median for SymPop gated by Syms, Flavin.PercentCV % CV for SymPop gated by Syms  (%) ,
 B08, 128-Rep 001, 09.18.2022, 100, 4405, 134311.339753253, 6684.850258347, 7785.09153719117, 52.6520288352046, 7487.54195961571, 8891.15941226882, 51.1626597883436, 90.0693238506935, 84.3618374633189, 213.676379136242,
 B08, 128-Rep 002, 09.18.2022, 100, 4336, 139838.864043602, 6515.57391160273, 7638.78375259836, 54.0965354179949, 7337.14107785195, 8858.48233568425, 52.2631271964992, 85.0600691495684, 80.8710431430493, 243.256494250875,
 B09, 129-Rep 001, 09.18.2022, 100, 4506, 213020.380858478, 7059.50902877512, 8406.49859505621, 50.3035851004124, 7331.14913700347, 8640.77157830383, 49.0710972562733, 78.3051324251675, 74.0128149146286, 272.315453240661,
 B09, 129-Rep 002, 09.18.2022, 100, 4509, 220685.307026835, 6976.44786647974, 8312.23909974521, 49.7759340723611, 7278.03159690275, 8535.16084842384, 48.4421676415488, 77.1714562440503, 74.3581935833295, 261.121300889108,
 B10, 129-Rep 001, 09.18.2022, 100, 4544, 242863.89454028, 7063.1131027874, 8499.33032610904, 52.3574649566002, 7540.42643396484, 8809.34113512052, 51.16468833846, 80.12705133641, 75.2956523528694, 264.917146039463,
 B10, 129-Rep 002, 09.18.2022, 100, 4517, 210924.221946295, 6975.14701467798, 8295.52706523176, 48.9819187312701, 7330.68943217453, 8649.31903157314, 46.9785710850663, 75.641459731188, 73.8401297083597, 237.143514055311,
 B11, 129-Rep 001, 09.18.2022, 100, 4540, 207018.644146131, 6892.07390947573, 8250.2017175199, 51.8056652271827, 7258.32517720525, 8534.09727790393, 51.2356933354853, 77.5608982332069, 72.8656695158287, 267.1434764389,
 B11, 129-Rep 002, 09.18.2022, 100, 4508, 208525.505692299, 6993.30891423727, 8246.15361687666, 51.1633917324424, 7431.31734851734, 8694.28792277702, 50.5576190041863, 77.8077817308322, 72.8718300422284, 271.698678436748,
 B12, 129-Rep 001, 09.18.2022, 100, 4497, 220586.112610025, 6967.26809002439, 8363.59671895585, 50.1886979065379, 7485.35570578054, 8797.19628492534, 49.1903133995106, 80.7669317633507, 77.0749585003732, 259.887520210859,
 B12, 129-Rep 002, 09.18.2022, 100, 4535, 227859.626298928, 6807.58824988806, 8069.00637940723, 51.2571671848027, 7352.99743343168, 8603.19406374079, 49.7381930670689, 80.1778574162295, 75.9308985134554, 254.730696619775,
 C01, 133-Rep 001, 09.18.2022, 100, 3430, 48629.1487122567, 6707.75398533706, 7851.73527358861, 56.4745760271218, 7514.94000380217, 9076.38027847433, 55.2453191357903, 99.110919280742, 85.2036944894427, 305.082953561311,
 C01, 133-Rep 002, 09.18.2022, 100, 3597, 51031.4826057733, 6343.34319837278, 7200.52920364382, 58.4378734698776, 7263.62411204404, 8846.06091433638, 55.5321451439713, 94.8713904749388, 84.6609688566775, 306.599523750726,
 C02, 133-Rep 001, 09.18.2022, 100, 3644, 51682.5419240061, 6495.84248425001, 7553.24021886989, 57.0575207423425, 7468.68849547209, 8991.93934606815, 55.9766048024372, 98.7603875649966, 85.3517256249346, 273.530718152384,
 C02, 133-Rep 002, 09.18.2022, 100, 3907, 55449.070950454, 6185.61149868963, 6973.58389316411, 59.5175432583524, 7271.99152693572, 8915.61781781988, 57.2383744851565, 93.4060174201582, 84.3279200967105, 322.327048323265,
 C03, 133-Rep 001, 09.18.2022, 100, 3945, 55943.6361419235, 6434.24685299774, 7353.68708928329, 59.7720055693138, 7255.82478757196, 8796.85339876913, 61.2155777083639, 104.39038168337, 86.597549524484, 323.318485446086,
 C03, 133-Rep 002, 09.18.2022, 100, 3563, 50551.8960134371, 6115.23739371236, 6975.1996446807, 58.5595603648467, 7059.35620623885, 8606.77954752298, 56.5418588656476, 92.8953197840217, 82.107632650987, 293.940102220876,
 C04, 133-Rep 001, 09.18.2022, 100, 4321, 93226.3168045113, 6634.77558542793, 7713.76911985782, 58.3551317959479, 7933.76964358385, 9480.78007386329, 56.8377161717177, 104.171380720749, 87.7138686052233, 311.660689185311,
 C04, 133-Rep 002, 09.18.2022, 100, 4341, 101038.630521909, 6408.96143928624, 7394.70008706479, 55.1646268859187, 7628.23513253639, 9177.04267285309, 52.9881814464507, 99.1558031100995, 86.3323491052831, 272.438555076087,
 C05, 134-Rep 001, 09.18.2022, 100, 4467, 267244.026867872, 7544.84758813216, 9079.65453091561, 53.4337019849811, 7928.42289452181, 9496.6000832652, 54.8414500136776, 104.66504412203, 95.9998597167433, 294.861708351249,
 C05, 134-Rep 002, 09.18.2022, 100, 4398, 243969.458507254, 7384.34736182034, 8913.35195806445, 51.18595760372, 7657.52659954377, 9266.04972844714, 51.0317487667286, 102.635891167831, 94.6553462063981, 265.374102744325,
 C06, 134-Rep 001, 09.18.2022, 100, 4466, 319283.252353382, 7343.2571033015, 8687.01217115801, 53.1840715667156, 7933.79127950368, 9250.98959247554, 54.0717716367848, 107.359899133457, 98.3034165577726, 280.9645711903,
 C06, 134-Rep 002, 09.18.2022, 100, 4504, 301682.875239314, 7231.13756114508, 8778.30436877128, 51.6023111201713, 7662.69685090083, 9273.77481145176, 50.2730426087329, 101.631767125025, 95.6205774450916, 258.351096202906,
 C07, 134-Rep 001, 09.18.2022, 100, 4464, 275336.915359432, 7185.0277363336, 8593.02207414339, 52.3952025642637, 7482.56456448131, 9000.30547426315, 52.458371517608, 104.449546459621, 97.3135344197002, 303.055914415944,
 C07, 134-Rep 002, 09.18.2022, 100, 4447, 249906.56730719, 7102.95261214036, 8549.34663857409, 51.1920744983969, 7402.55309163642, 9051.32680984961, 50.7568564627544, 98.732105311422, 92.9315397040838, 273.755302851763,
 C08, 134-Rep 001, 09.18.2022, 100, 4495, 298146.538274888, 7373.43971967782, 8828.01390402393, 53.8987538614613, 7761.78804607191, 9215.21924939833, 56.9927854680036, 106.104691483961, 95.7778465121461, 326.341430935512,
 C08, 134-Rep 002, 09.18.2022, 100, 4459, 270448.179492035, 7234.5458994037, 8642.35608687206, 50.2120909657339, 7611.44304984935, 9144.94638815911, 49.4782454946653, 100.573936107553, 96.2311567445679, 243.639217852136,
 C09, 135-Rep 001, 09.18.2022, 100, 4515, 309325.83126637, 7086.7083022201, 8491.68160453859, 52.0059332788495, 7762.05420686463, 9289.53498576451, 50.8233259503616, 94.7627397914773, 90.310363597639, 272.940612136594,
 C09, 135-Rep 002, 09.18.2022, 100, 4468, 277906.024234321, 6961.05164986369, 8251.99094078004, 53.170825443795, 7628.77105469918, 9115.75436302618, 52.8722393180151, 94.7794714340216, 92.4011508925596, 243.63300779472,
 C10, 135-Rep 001, 09.18.2022, 100, 4418, 282916.511517699, 6999.18511898742, 8337.55796064402, 53.6611532497221, 7582.85990629712, 9068.49104459636, 54.3498016874213, 95.7872424430442, 91.0689595140361, 267.056905646113,
 C10, 135-Rep 002, 09.18.2022, 100, 4424, 260819.66453274, 6912.94093164066, 8289.48601411668, 51.6625926799737, 7561.69228404983, 9085.0593805985, 50.1595803836192, 95.1348938016564, 90.3566321855865, 235.734100581268,
 C11, 135-Rep 001, 09.18.2022, 100, 4464, 316741.700769927, 7049.68655281488, 8511.29291196931, 52.1816944353523, 7740.94228434505, 9204.8441033594, 51.2357130455966, 95.9486111310325, 88.6174122629472, 275.021904410954,
 C11, 135-Rep 002, 09.18.2022, 100, 4447, 313191.154865049, 6969.36441733448, 8436.2161654121, 50.4681422278712, 7628.98274264285, 9091.65525859128, 48.9400269927526, 92.6542097245672, 87.359241784042, 229.787238336796,
 C12, 135-Rep 001, 09.18.2022, 100, 4437, 324670.317875101, 6957.66891171539, 8388.45030448143, 52.527444581053, 7695.83378881454, 9215.36090143584, 51.9335471473248, 95.0307155424086, 90.9209448850121, 295.769033838718,
 C12, 135-Rep 002, 09.18.2022, 100, 4385, 298416.807012457, 7003.29598356671, 8364.89619728051, 50.3961338449766, 7612.92162291456, 9079.38536973094, 48.4967514356119, 92.3855777430287, 89.9804032034617, 251.950976710922,
 D01, 139-Rep 001, 09.18.2022, 100, 4376, 265861.286936725, 6576.0228917697, 7591.6768791691, 52.0450865765451, 7806.33301151297, 9009.37179363308, 50.0239968331955, 79.4627994405663, 80.1587047907605, 252.574309927519,
 D01, 139-Rep 002, 09.18.2022, 100, 4306, 174226.058401324, 6291.44949774439, 7072.47574050297, 51.9527522509937, 7283.06133533158, 8432.58600271782, 51.2112501740543, 76.4233505221444, 78.0000873346245, 148.220235403249,
